order_id,customer_id,order_date,status,payment_method
2755,2357,2022-08-03 16:04:43,returned,gift_card
2756,1185,2023-07-11 12:53:02,cancelled,debit_card
2757,2090,2022-08-06 05:22:48,pending,gift_card
2758,977,2024-06-19 02:08:43,completed,bank_transfer
2759,708,2023-12-15 12:12:43,returned,bank_transfer
2760,1486,2024-09-06 03:28:20,returned,credit_card
2761,251,2023-06-05 23:58:24,completed,debit_card
2762,1805,2024-02-27 03:11:38,returned,gift_card
2763,274,2023-06-26 01:01:16,cancelled,bank_transfer
2764,1874,2024-04-06 14:12:47,cancelled,gift_card
2765,2414,2024-12-10 00:19:46,completed,debit_card
2766,2096,2023-11-05 03:44:51,returned,paypal
2767,1781,2022-07-21 06:54:52,completed,debit_card
2768,385,2024-10-17 13:33:04,completed,paypal
2769,1327,2024-04-29 06:28:12,pending,bank_transfer
2770,259,2024-02-14 13:58:51,completed,bank_transfer
2771,2262,2024-08-01 18:41:45,completed,gift_card
2772,1370,2023-11-20 17:49:01,completed,credit_card
2773,1591,2024-10-08 05:28:51,completed,paypal
2774,1100,2022-09-08 23:00:45,completed,debit_card
2775,1844,2022-07-07 14:39:05,completed,debit_card
2776,1457,2022-06-23 21:49:16,returned,bank_transfer
2777,2370,2023-03-11 02:01:20,completed,gift_card
2778,1006,2023-09-27 01:27:37,completed,credit_card
2779,192,2023-09-30 21:18:49,completed,gift_card
2780,34,2022-12-08 12:23:54,pending,paypal
2781,2015,2024-04-18 21:47:35,pending,gift_card
2782,410,2024-07-27 15:25:35,completed,credit_card
2783,2384,2024-10-25 02:23:45,completed,gift_card
2784,494,2022-11-20 05:16:45,completed,paypal
2785,2195,2023-09-15 19:07:26,completed,gift_card
2786,264,2023-03-13 07:23:25,pending,bank_transfer
2787,1154,2024-12-11 14:26:17,completed,paypal
2788,604,2024-06-14 20:47:35,pending,credit_card
2789,1962,2023-12-05 07:43:20,returned,credit_card
2790,1313,2023-08-30 16:06:27,completed,bank_transfer
2791,355,2024-05-07 15:05:30,completed,gift_card
2792,1438,2022-08-28 09:46:39,returned,bank_transfer
2793,1367,2022-01-07 03:14:59,completed,paypal
2794,838,2022-06-11 04:39:55,completed,debit_card
2795,2426,2024-06-17 01:39:40,pending,gift_card
2796,1678,2022-12-27 13:18:06,cancelled,bank_transfer
2797,909,2023-06-02 07:13:42,completed,debit_card
2798,354,2023-07-03 18:45:04,completed,paypal
2799,2023,2023-01-05 00:41:05,pending,debit_card
2800,4,2022-11-12 14:06:31,pending,bank_transfer
2801,1605,2022-08-12 16:50:31,completed,paypal
2802,2172,2023-12-07 10:22:48,completed,paypal
2803,1043,2022-07-15 15:44:05,pending,paypal
2804,20,2024-06-11 20:45:27,returned,paypal
2805,1426,2022-02-20 13:03:46,pending,debit_card
2806,181,2023-09-24 03:48:49,pending,debit_card
2807,318,2024-05-12 14:35:05,returned,bank_transfer
2808,2384,2023-09-18 17:08:47,pending,bank_transfer
2809,762,2024-04-29 10:59:40,completed,gift_card
2810,1548,2023-08-31 08:36:45,completed,credit_card
2811,2244,2024-01-29 11:27:03,completed,paypal
2812,336,2023-08-02 06:01:36,cancelled,bank_transfer
2813,187,2022-06-17 23:33:16,completed,debit_card
2814,531,2023-01-22 18:13:41,completed,paypal
2815,2120,2024-07-18 13:13:03,completed,debit_card
2816,1633,2024-04-10 15:53:16,returned,paypal
2817,853,2023-09-12 10:04:19,completed,paypal
2818,1320,2024-03-08 21:40:11,returned,credit_card
2819,336,2024-06-24 08:32:08,completed,bank_transfer
2820,530,2024-08-08 18:50:39,completed,credit_card
2821,86,2023-02-24 11:39:35,pending,bank_transfer
2822,334,2023-06-05 19:46:48,returned,bank_transfer
2823,785,2022-09-17 06:25:28,returned,debit_card
2824,807,2022-10-28 04:02:19,completed,paypal
2825,1830,2022-09-26 05:37:08,completed,credit_card
2826,822,2022-12-24 07:57:03,completed,debit_card
2827,207,2024-05-24 01:54:03,completed,credit_card
2828,1300,2024-08-16 08:31:59,completed,paypal
2829,153,2022-10-07 08:58:48,returned,bank_transfer
2830,1642,2022-11-13 10:11:22,returned,credit_card
2831,261,2022-08-19 16:14:45,completed,debit_card
2832,1509,2022-08-18 01:34:13,completed,gift_card
2833,2111,2024-01-10 08:33:27,completed,paypal
2834,225,2023-04-16 18:33:08,pending,credit_card
2835,1807,2023-04-17 03:58:50,completed,bank_transfer
2836,1495,2024-08-05 08:18:40,completed,paypal
2837,2356,2024-03-22 07:40:12,pending,bank_transfer
2838,1885,2024-08-28 07:09:18,completed,paypal
2839,2203,2024-10-03 09:20:06,completed,debit_card
2840,1323,2023-11-16 16:43:31,completed,credit_card
2841,737,2024-01-09 13:33:22,completed,credit_card
2842,958,2024-08-24 05:46:39,completed,gift_card
2843,1669,2022-12-23 12:50:07,completed,debit_card
2844,2038,2024-09-10 07:01:41,completed,credit_card
2845,350,2022-01-27 00:50:58,completed,gift_card
2846,2111,2024-01-29 22:44:13,completed,paypal
2847,1162,2023-08-03 17:33:24,completed,gift_card
2848,311,2024-07-22 11:21:09,completed,gift_card
2849,537,2023-10-12 22:01:48,pending,paypal
2850,2275,2024-05-29 13:18:05,completed,gift_card
2851,1330,2022-09-16 22:07:50,completed,paypal
2852,1191,2023-04-16 17:44:28,cancelled,paypal
2853,285,2022-11-17 18:12:59,pending,credit_card
2854,1911,2024-08-08 07:30:30,completed,paypal
2855,409,2024-10-26 10:34:45,pending,debit_card
2856,1748,2024-06-24 09:05:33,pending,bank_transfer
2857,1188,2024-08-31 12:38:00,cancelled,bank_transfer
2858,528,2024-01-09 12:14:42,returned,paypal
2859,543,2024-06-21 09:09:06,pending,gift_card
2860,1309,2022-06-14 14:49:21,completed,bank_transfer
2861,1225,2023-11-26 22:10:07,cancelled,bank_transfer
2862,328,2024-01-12 13:55:12,completed,credit_card
2863,2431,2023-04-25 12:58:48,completed,credit_card
2864,1944,2022-01-13 09:34:13,completed,debit_card
2865,824,2022-06-06 09:08:12,completed,bank_transfer
2866,1658,2023-11-07 02:50:30,completed,bank_transfer
2867,1854,2024-11-08 11:45:28,completed,debit_card
2868,2262,2024-08-09 18:28:41,cancelled,paypal
2869,949,2022-12-08 16:58:52,cancelled,debit_card
2870,1937,2024-05-30 01:51:59,completed,debit_card
2871,185,2023-10-30 09:16:42,completed,paypal
2872,1986,2023-11-17 11:58:35,cancelled,bank_transfer
2873,365,2024-08-10 21:10:11,completed,paypal
2874,33,2024-11-02 14:20:17,completed,gift_card
2875,360,2022-03-13 20:39:29,completed,credit_card
2876,688,2024-05-28 14:32:02,completed,credit_card
2877,285,2024-03-12 05:13:47,completed,gift_card
2878,1481,2024-01-27 13:24:50,completed,gift_card
2879,2427,2024-08-08 14:23:10,cancelled,gift_card
2880,1264,2023-10-19 00:43:05,returned,paypal
2881,1325,2022-06-03 16:35:38,returned,paypal
2882,927,2023-01-24 21:47:32,completed,gift_card
2883,907,2024-07-15 12:41:10,completed,debit_card
2884,2164,2024-10-04 21:01:59,returned,paypal
2885,69,2022-05-20 05:08:22,completed,bank_transfer
2886,2345,2024-03-04 13:16:54,completed,bank_transfer
2887,561,2024-01-09 23:17:52,pending,paypal
2888,579,2022-07-23 00:13:26,completed,debit_card
2889,719,2023-12-12 12:03:24,cancelled,gift_card
2890,2349,2022-03-09 16:57:10,completed,gift_card
2891,2149,2023-01-20 20:26:42,cancelled,bank_transfer
2892,1601,2024-02-15 16:49:34,completed,paypal
2893,661,2022-09-19 12:16:50,completed,gift_card
2894,231,2023-11-01 10:44:44,completed,bank_transfer
2895,179,2022-09-05 00:42:50,completed,debit_card
2896,2380,2023-05-10 09:15:14,completed,bank_transfer
2897,1916,2023-11-19 13:20:00,cancelled,gift_card
2898,370,2024-03-21 14:01:52,completed,bank_transfer
2899,2120,2024-03-07 07:45:37,completed,paypal
2900,1780,2023-10-18 19:31:35,completed,bank_transfer
2901,1591,2024-05-03 12:34:19,cancelled,bank_transfer
2902,1100,2023-10-01 23:12:44,pending,paypal
2903,2135,2024-07-20 22:03:21,pending,gift_card
2904,1663,2022-12-14 23:35:53,pending,debit_card
2905,396,2024-04-06 22:45:18,pending,gift_card
2906,276,2024-04-25 16:17:35,completed,bank_transfer
2907,574,2022-09-04 06:35:16,completed,credit_card
2908,323,2022-04-28 23:31:16,cancelled,debit_card
2909,1210,2023-05-23 22:33:05,completed,credit_card
2910,791,2023-06-09 03:45:43,completed,debit_card
2911,2406,2023-09-18 06:59:08,completed,bank_transfer
2912,1805,2023-08-01 12:37:26,cancelled,bank_transfer
2913,1981,2024-02-15 00:12:39,completed,credit_card
2914,1163,2024-04-01 09:52:01,completed,credit_card
2915,1210,2022-12-08 17:50:19,completed,credit_card
2916,1869,2022-09-15 11:20:28,returned,gift_card
2917,906,2023-05-02 00:57:22,completed,paypal
2918,900,2024-10-06 00:20:46,completed,bank_transfer
2919,194,2023-01-20 08:13:54,cancelled,bank_transfer
2920,398,2023-10-05 14:58:39,completed,bank_transfer
2921,1668,2024-02-19 18:29:12,completed,bank_transfer
2922,1292,2023-10-01 05:41:08,returned,paypal
2923,1716,2023-11-05 08:21:31,completed,debit_card
2924,1064,2022-08-19 13:48:12,returned,paypal
2925,1062,2022-08-22 02:34:21,cancelled,debit_card
2926,821,2024-11-17 09:02:21,completed,debit_card
2927,629,2022-11-14 07:46:44,pending,credit_card
2928,1773,2022-08-03 06:06:30,completed,bank_transfer
2929,1173,2023-04-04 17:14:14,completed,debit_card
2930,1834,2023-06-25 09:35:50,pending,gift_card
2931,1655,2024-07-15 09:13:14,completed,credit_card
2932,1894,2023-09-01 00:45:46,completed,debit_card
2933,1226,2024-10-24 19:26:59,cancelled,debit_card
2934,682,2024-12-08 11:58:51,pending,bank_transfer
2935,358,2024-10-30 20:37:34,completed,credit_card
2936,494,2022-11-05 19:44:10,cancelled,debit_card
2937,732,2023-10-26 08:18:00,completed,debit_card
2938,217,2023-07-04 04:42:27,cancelled,bank_transfer
2939,2164,2024-01-09 08:05:26,pending,debit_card
2940,1715,2024-03-07 18:52:26,cancelled,debit_card
2941,144,2024-05-13 21:55:38,cancelled,paypal
2942,2123,2024-12-29 17:15:58,completed,debit_card
2943,216,2024-08-21 15:40:43,completed,gift_card
2944,2100,2023-12-23 14:44:34,cancelled,credit_card
2945,1862,2024-05-23 19:10:37,returned,debit_card
2946,883,2023-03-05 01:30:00,completed,gift_card
2947,2149,2022-01-18 07:57:31,completed,credit_card
2948,601,2024-06-09 09:09:03,pending,gift_card
2949,1579,2024-06-21 14:13:35,completed,bank_transfer
2950,2016,2024-08-26 20:46:47,returned,paypal
2951,1930,2024-05-19 12:38:05,returned,credit_card
2952,634,2022-02-19 02:28:23,completed,paypal
2953,1936,2023-08-31 21:54:55,cancelled,credit_card
2954,79,2024-11-01 07:56:27,completed,bank_transfer
2955,814,2024-04-08 02:33:15,completed,credit_card
2956,1723,2022-06-28 11:38:05,returned,credit_card
2957,2370,2023-01-13 05:58:33,completed,credit_card
2958,2292,2024-11-26 02:43:56,completed,gift_card
2959,2039,2023-09-07 16:00:47,returned,paypal
2960,568,2023-07-01 21:46:39,pending,debit_card
2961,2046,2022-03-30 05:39:14,completed,bank_transfer
2962,281,2024-12-11 03:24:43,completed,debit_card
2963,625,2023-09-09 05:15:18,completed,credit_card
2964,646,2024-05-17 20:24:06,completed,debit_card
2965,2404,2024-10-05 13:21:38,pending,bank_transfer
2966,615,2023-12-06 21:33:54,cancelled,paypal
2967,660,2023-10-28 04:19:40,completed,paypal
2968,59,2023-06-15 04:34:44,pending,credit_card
2969,2139,2023-06-05 10:45:39,completed,paypal
2970,303,2022-05-03 07:51:25,completed,gift_card
2971,813,2023-12-06 00:51:17,completed,paypal
2972,2175,2023-02-18 06:05:35,returned,gift_card
2973,1854,2023-08-10 23:42:03,completed,debit_card
2974,2104,2024-04-02 08:35:59,completed,credit_card
2975,876,2022-05-18 06:24:50,pending,bank_transfer
2976,2362,2024-12-02 05:34:11,completed,bank_transfer
2977,2434,2023-07-22 09:17:04,completed,credit_card
2978,1822,2022-06-04 23:44:22,completed,credit_card
2979,450,2024-09-19 08:47:46,completed,bank_transfer
2980,2238,2024-02-09 03:38:33,pending,paypal
2981,1524,2024-10-30 17:46:38,cancelled,bank_transfer
2982,2182,2024-10-22 10:48:42,completed,gift_card
2983,1417,2023-11-12 02:55:53,pending,debit_card
2984,2323,2024-11-16 18:37:25,pending,paypal
2985,208,2024-06-04 00:16:12,completed,bank_transfer
2986,2340,2024-08-16 19:34:22,pending,gift_card
2987,1180,2022-11-24 02:09:39,completed,paypal
2988,1379,2024-12-30 12:54:29,completed,bank_transfer
2989,400,2024-03-18 02:55:09,completed,gift_card
2990,1206,2023-08-22 19:26:37,completed,gift_card
2991,520,2024-09-13 02:12:16,completed,bank_transfer
2992,1556,2023-08-25 12:28:58,returned,debit_card
2993,1145,2022-02-18 11:51:40,cancelled,credit_card
2994,1092,2022-04-17 21:20:46,returned,debit_card
2995,1676,2024-04-14 08:27:36,completed,debit_card
2996,1318,2023-10-22 12:38:18,pending,gift_card
2997,1448,2024-08-06 16:32:40,cancelled,credit_card
2998,740,2024-07-06 10:07:31,completed,gift_card
2999,2475,2022-11-04 13:31:24,completed,gift_card
3000,945,2024-10-11 04:05:11,completed,credit_card
3001,2490,2023-05-12 19:18:46,completed,credit_card
3002,272,2022-09-05 06:26:55,completed,debit_card
3003,190,2024-07-17 18:28:48,returned,gift_card
3004,805,2023-05-31 07:58:22,returned,debit_card
3005,268,2022-08-15 15:00:51,completed,gift_card
3006,1835,2024-05-02 21:28:14,completed,credit_card
3007,1400,2023-02-15 08:09:00,completed,gift_card
3008,1677,2024-11-30 01:49:14,pending,gift_card
3009,709,2023-03-02 07:52:10,cancelled,bank_transfer
3010,445,2024-05-24 16:31:24,returned,credit_card
3011,1894,2023-07-06 10:52:55,completed,gift_card
3012,671,2023-04-25 23:34:22,completed,credit_card
3013,2333,2024-03-17 19:38:57,completed,paypal
3014,525,2024-06-15 08:41:24,completed,credit_card
3015,2290,2023-09-05 04:09:33,cancelled,paypal
3016,1647,2022-09-11 18:48:17,completed,debit_card
3017,108,2022-10-24 06:13:16,completed,debit_card
3018,379,2024-12-10 13:05:07,returned,gift_card
3019,824,2023-02-08 20:47:07,completed,paypal
3020,1872,2022-12-25 11:43:17,completed,gift_card
3021,1341,2022-10-18 21:22:44,completed,gift_card
3022,118,2022-06-12 16:18:27,returned,gift_card
3023,1762,2023-09-23 04:45:36,completed,bank_transfer
3024,1274,2022-07-27 06:00:52,completed,debit_card
3025,2332,2024-09-24 12:08:06,completed,debit_card
3026,2296,2023-03-28 15:21:28,completed,bank_transfer
3027,2090,2024-10-21 13:19:58,returned,bank_transfer
3028,466,2023-11-27 08:07:13,pending,gift_card
3029,429,2023-04-03 15:22:20,completed,gift_card
3030,776,2022-09-20 05:10:43,cancelled,gift_card
3031,1031,2024-07-09 21:01:32,completed,credit_card
3032,2105,2022-01-07 01:06:41,completed,credit_card
3033,1712,2024-09-04 23:29:05,returned,debit_card
3034,2260,2024-03-03 13:15:45,returned,gift_card
3035,275,2023-04-15 10:51:47,pending,paypal
3036,728,2024-05-27 08:13:59,completed,credit_card
3037,1361,2024-02-25 18:57:30,completed,credit_card
3038,2259,2022-09-27 04:47:15,returned,bank_transfer
3039,1904,2022-03-04 09:12:46,cancelled,debit_card
3040,1373,2023-11-03 05:01:56,returned,debit_card
3041,633,2023-10-27 18:40:54,completed,paypal
3042,2445,2024-12-18 12:03:14,completed,credit_card
3043,865,2023-07-04 02:38:43,completed,paypal
3044,742,2023-06-04 16:25:08,returned,gift_card
3045,1326,2023-10-24 09:30:39,returned,bank_transfer
3046,1248,2023-07-28 00:02:24,completed,credit_card
3047,1499,2024-05-04 11:11:41,completed,debit_card
3048,2061,2023-07-13 12:00:16,completed,credit_card
3049,1905,2024-07-08 02:12:24,completed,paypal
3050,426,2023-04-05 05:13:21,completed,paypal
3051,362,2023-10-30 10:57:43,cancelled,debit_card
3052,1670,2024-09-03 02:39:52,completed,credit_card
3053,949,2022-01-31 22:34:02,cancelled,debit_card
3054,841,2023-09-28 07:16:52,completed,credit_card
3055,1030,2023-05-05 03:01:08,completed,bank_transfer
3056,2386,2022-01-04 19:07:10,completed,credit_card
3057,233,2022-12-02 17:20:39,cancelled,paypal
3058,813,2024-05-18 20:47:56,completed,debit_card
3059,83,2024-01-03 14:25:26,returned,paypal
3060,2140,2022-05-25 05:41:06,pending,debit_card
3061,1217,2022-09-04 10:49:30,completed,debit_card
3062,1731,2024-05-14 14:23:11,completed,debit_card
3063,42,2024-01-11 07:56:00,completed,paypal
3064,2020,2024-08-25 17:31:52,pending,paypal
3065,296,2022-12-27 19:37:03,cancelled,gift_card
3066,2268,2024-11-10 16:19:18,returned,bank_transfer
3067,2259,2022-09-07 06:27:46,pending,gift_card
3068,1743,2024-08-25 06:49:52,completed,debit_card
3069,2194,2024-05-08 11:32:20,completed,paypal
3070,1981,2024-10-23 15:19:52,pending,debit_card
3071,981,2023-01-31 13:50:45,completed,gift_card
3072,1703,2023-03-25 20:04:22,completed,bank_transfer
3073,2330,2023-10-02 23:20:59,completed,paypal
3074,230,2022-12-12 04:01:54,completed,gift_card
3075,384,2023-06-11 22:22:31,returned,bank_transfer
3076,1499,2023-05-24 20:06:40,cancelled,paypal
3077,1099,2023-09-10 14:24:29,completed,credit_card
3078,1676,2024-02-27 21:42:32,completed,debit_card
3079,393,2023-09-06 22:52:39,completed,paypal
3080,2452,2024-10-16 04:52:23,completed,paypal
3081,1528,2024-11-11 05:33:08,completed,gift_card
3082,2237,2023-06-30 07:06:42,pending,bank_transfer
3083,1244,2024-09-12 16:58:33,returned,debit_card
3084,1650,2024-04-09 21:39:25,completed,gift_card
3085,2047,2022-08-12 19:24:49,pending,credit_card
3086,1989,2023-10-10 15:15:41,completed,debit_card
3087,1968,2023-01-23 16:33:49,pending,bank_transfer
3088,293,2022-09-16 01:40:49,completed,gift_card
3089,1920,2022-01-31 02:39:15,completed,bank_transfer
3090,1439,2023-12-31 00:02:31,completed,gift_card
3091,1067,2023-11-03 13:38:05,completed,bank_transfer
3092,1115,2022-10-05 23:14:54,completed,credit_card
3093,709,2022-05-19 18:11:20,completed,debit_card
3094,964,2022-04-05 09:39:23,completed,debit_card
3095,417,2024-10-18 08:10:45,completed,gift_card
3096,1489,2022-09-20 20:47:04,completed,paypal
3097,2288,2023-11-21 09:28:07,cancelled,gift_card
3098,1273,2023-10-01 10:22:51,pending,credit_card
3099,740,2024-02-04 00:21:36,completed,bank_transfer
3100,19,2023-11-26 16:43:52,completed,gift_card
3101,359,2024-03-19 17:06:58,pending,paypal
3102,1433,2024-04-28 17:24:29,completed,credit_card
3103,2013,2023-01-16 06:45:48,completed,credit_card
3104,2115,2023-10-02 04:32:45,completed,credit_card
3105,216,2024-09-13 17:51:55,pending,gift_card
3106,469,2024-03-12 17:34:21,completed,debit_card
3107,1851,2024-11-17 00:04:35,returned,gift_card
3108,1533,2024-07-26 06:48:04,completed,gift_card
3109,2357,2022-11-18 21:53:40,completed,debit_card
3110,1967,2022-04-15 06:35:33,cancelled,gift_card
3111,400,2022-02-03 19:27:38,completed,credit_card
3112,2365,2022-12-14 19:30:43,pending,debit_card
3113,736,2024-12-19 16:23:58,completed,credit_card
3114,1635,2024-10-29 00:49:09,cancelled,bank_transfer
3115,1154,2024-08-04 16:46:08,completed,credit_card
3116,279,2023-04-29 04:27:41,pending,gift_card
3117,699,2024-02-02 07:28:13,completed,debit_card
3118,1358,2023-05-06 00:20:18,returned,bank_transfer
3119,2466,2024-06-06 10:27:52,cancelled,gift_card
3120,485,2024-07-10 15:49:59,returned,paypal
3121,1750,2022-11-06 04:09:26,returned,bank_transfer
3122,1413,2022-05-31 14:08:18,completed,bank_transfer
3123,1398,2022-08-26 21:49:09,cancelled,gift_card
3124,1744,2022-09-12 22:27:22,completed,credit_card
3125,1676,2024-10-20 04:20:42,returned,paypal
3126,2376,2022-02-20 19:15:43,completed,debit_card
3127,1120,2023-03-03 11:59:37,cancelled,bank_transfer
3128,1714,2024-10-13 20:05:03,returned,paypal
3129,1907,2024-12-08 04:02:47,cancelled,gift_card
3130,1772,2024-08-16 10:54:53,cancelled,debit_card
3131,2267,2022-03-03 02:40:26,completed,bank_transfer
3132,1450,2024-05-26 22:49:58,cancelled,debit_card
3133,287,2022-08-10 08:52:49,pending,gift_card
3134,1999,2023-05-10 12:53:43,completed,paypal
3135,916,2023-04-17 15:22:42,completed,credit_card
3136,1441,2024-12-02 03:11:15,completed,gift_card
3137,1122,2023-10-28 18:25:22,completed,bank_transfer
3138,851,2023-05-24 07:59:44,completed,credit_card
3139,621,2024-05-30 10:21:20,cancelled,paypal
